mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_l1_ratio,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.13480887413024903,0.0032411603946400397,0.004589986801147461,0.0013192530986245773,0.001,0.0,"{'C': 0.001, 'l1_ratio': 0.0}",0.477228740290749,0.534064770725376,0.59209415586967,0.5781610989507876,0.5529524429812467,0.5469002417635658,0.040187629037150265,5,0.7104145558067188,0.6763182934362347,0.6752282285459689,0.6796924733253543,0.6841882325051786,0.6851683567238911,0.01300343246221775
7.279761791229248,0.14965259389661817,0.004251337051391602,0.0003312747560771927,0.001,0.1,"{'C': 0.001, 'l1_ratio': 0.1}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,61,0.5,0.5,0.5,0.5,0.5,0.5,0.0
3.3969598770141602,0.05606753481788627,0.004880952835083008,0.0013926350513611973,0.001,0.2,"{'C': 0.001, 'l1_ratio': 0.2}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,61,0.5,0.5,0.5,0.5,0.5,0.5,0.0
2.049033498764038,0.03875445636499084,0.005256223678588867,0.0018372142610817233,0.001,0.3,"{'C': 0.001, 'l1_ratio': 0.3}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,61,0.5,0.5,0.5,0.5,0.5,0.5,0.0
1.3531105518341064,0.016532219136161718,0.0037862300872802735,0.00024418102243104823,0.001,0.4,"{'C': 0.001, 'l1_ratio': 0.4}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,61,0.5,0.5,0.5,0.5,0.5,0.5,0.0
1.000096845626831,0.0060990178579077145,0.0037199020385742187,0.00023549599364298864,0.001,0.5,"{'C': 0.001, 'l1_ratio': 0.5}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,61,0.5,0.5,0.5,0.5,0.5,0.5,0.0
0.759356164932251,0.019406934713313635,0.004573631286621094,0.0013222062215814576,0.001,0.6,"{'C': 0.001, 'l1_ratio': 0.6}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,61,0.5,0.5,0.5,0.5,0.5,0.5,0.0
0.6040812969207764,0.009228190347466837,0.003621673583984375,0.00014449972411169465,0.001,0.7,"{'C': 0.001, 'l1_ratio': 0.7}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,61,0.5,0.5,0.5,0.5,0.5,0.5,0.0
0.4682446479797363,0.010140808962896743,0.005215501785278321,0.0021753412628606117,0.001,0.8,"{'C': 0.001, 'l1_ratio': 0.8}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,61,0.5,0.5,0.5,0.5,0.5,0.5,0.0
0.3822012424468994,0.008289179444952234,0.004363489151000976,0.0011734854675597775,0.001,0.9,"{'C': 0.001, 'l1_ratio': 0.9}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,61,0.5,0.5,0.5,0.5,0.5,0.5,0.0
0.3105758190155029,0.004650863714178465,0.004502725601196289,0.0009948657539640105,0.001,1.0,"{'C': 0.001, 'l1_ratio': 1.0}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,61,0.5,0.5,0.5,0.5,0.5,0.5,0.0
0.6358805656433105,0.012624999499112118,0.004487085342407227,0.0012197427995513845,0.01,0.0,"{'C': 0.01, 'l1_ratio': 0.0}",0.45872893446128027,0.5458554423574498,0.5859394802945047,0.5897416943298278,0.5498026134367999,0.5460136329759726,0.047200035224296846,7,0.7930224660797685,0.768901805223791,0.7649484409017472,0.7673421339221375,0.7766906172593431,0.7741810926773575,0.010209595065420901
0.8229745388031006,0.0708083776292597,0.003807210922241211,0.00015110920640860887,0.01,0.1,"{'C': 0.01, 'l1_ratio': 0.1}",0.4902845353265128,0.5576328995274675,0.5577416529341602,0.5427800184540686,0.5290750085066513,0.5355028229497721,0.024993094073811416,16,0.6221206547453664,0.5758987652886518,0.5814318611782706,0.5823328792834129,0.596077610840684,0.5915723542672772,0.01665746012108917
26.885572814941405,9.639804079117907,0.0052417278289794925,0.002390425135926179,0.01,0.2,"{'C': 0.01, 'l1_ratio': 0.2}",0.5241304212325396,0.5435016774328921,0.5548116366998592,0.5226819803484567,0.5358433145380687,0.5361938060503633,0.012068522143151473,15,0.587253435627748,0.5649686289747318,0.5710636055113114,0.5728588520094909,0.567836563618673,0.572796217148391,0.007718631123740594
29.745974731445312,5.385991404391686,0.004139423370361328,0.0003193856923036563,0.01,0.3,"{'C': 0.01, 'l1_ratio': 0.3}",0.5,0.4898156745096599,0.541773692437271,0.5018482037516558,0.5195294168871947,0.5105933975171564,0.018289207155127964,60,0.5,0.5576880779739856,0.5648746501634461,0.5672076018756091,0.5646484662985055,0.5508837592623094,0.025640342179691442
17.743841314315794,1.9746418506289463,0.0037603855133056642,0.0002600758512221873,0.01,0.4,"{'C': 0.01, 'l1_ratio': 0.4}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,61,0.5,0.5,0.5,0.5,0.5,0.5,0.0
12.92378635406494,0.9225588175065038,0.0043523311614990234,0.001194216619864274,0.01,0.5,"{'C': 0.01, 'l1_ratio': 0.5}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,61,0.5,0.5,0.5,0.5,0.5,0.5,0.0
10.516892766952514,0.6067374669821197,0.0035925388336181642,0.00015364928938781358,0.01,0.6,"{'C': 0.01, 'l1_ratio': 0.6}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,61,0.5,0.5,0.5,0.5,0.5,0.5,0.0
8.563400793075562,0.37773601470762747,0.004761743545532227,0.0021154965911378207,0.01,0.7,"{'C': 0.01, 'l1_ratio': 0.7}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,61,0.5,0.5,0.5,0.5,0.5,0.5,0.0
7.238032436370849,0.17020491902635496,0.0038942337036132813,0.00023404091651231998,0.01,0.8,"{'C': 0.01, 'l1_ratio': 0.8}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,61,0.5,0.5,0.5,0.5,0.5,0.5,0.0
6.343446397781372,0.1757866329957934,0.003722810745239258,0.0002221628073208047,0.01,0.9,"{'C': 0.01, 'l1_ratio': 0.9}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,61,0.5,0.5,0.5,0.5,0.5,0.5,0.0
5.558975696563721,0.16473281222482367,0.00427861213684082,0.0012135888957358135,0.01,1.0,"{'C': 0.01, 'l1_ratio': 1.0}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,61,0.5,0.5,0.5,0.5,0.5,0.5,0.0
3.495543909072876,0.08253838946532066,0.004678201675415039,0.0015846386816738844,0.1,0.0,"{'C': 0.1, 'l1_ratio': 0.0}",0.4457607270445262,0.5516571668440087,0.5481784942992192,0.5898195235082354,0.546603270948536,0.5364038365289051,0.04805152240306425,14,0.9266574129018036,0.9247085590955721,0.9137888334266767,0.91232819159371,0.9224185463502874,0.91998030867361,0.005827080528580321
6.688497400283813,0.3723348799718112,0.003997611999511719,0.0002268890913431267,0.1,0.1,"{'C': 0.1, 'l1_ratio': 0.1}",0.4646311503620406,0.5429333393794611,0.5666030434662621,0.5924184958681817,0.5541720236396211,0.5441516105431135,0.04303290719890623,9,0.8598988477695488,0.8458916995310642,0.8381043630706573,0.8355754504512352,0.8483530696166336,0.8455646860878279,0.008588264780936708
5.792565059661865,0.23175046592241366,0.00403141975402832,0.0002301241518458346,0.1,0.2,"{'C': 0.1, 'l1_ratio': 0.2}",0.4727072648883338,0.5275965688086831,0.5688824837752051,0.584306381494935,0.5415295422695907,0.5390044482473495,0.038669870693912964,12,0.8037262996528708,0.7796913991035626,0.7795261315990827,0.7746845414024525,0.7879382062529275,0.7851133156021792,0.010235197285556346
5.7307363986969,0.214072905388523,0.00397343635559082,0.0002985817977099226,0.1,0.3,"{'C': 0.1, 'l1_ratio': 0.3}",0.461363509191758,0.5171091150082844,0.5763781890697558,0.5655545053180547,0.525543337155279,0.5291897311486264,0.0407646445386075,24,0.7622579522633702,0.7323862921006424,0.7336438398468517,0.7336946637472177,0.7413329275302357,0.7406631350976636,0.011252741702362347
5.983517742156982,0.27739477575113297,0.005249643325805664,0.002275403289472846,0.1,0.4,"{'C': 0.1, 'l1_ratio': 0.4}",0.46210285268738005,0.5073608334946262,0.5792678056590099,0.5729341681800435,0.5194406211548727,0.5282212562351865,0.04356350486291591,26,0.7311271337320752,0.6982378550307746,0.6954315129224112,0.7084307646664073,0.70172632252322,0.7069907177749777,0.012826394588603055
