mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_l1_ratio,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.06997289657592773,0.002666832585215166,0.008391904830932616,0.0004979996148937156,0.001,0.0,"{'C': 0.001, 'l1_ratio': 0.0}",0.5052032374032391,0.6185673697125231,0.5107530432575516,0.620744736197384,0.5809193190486096,0.5672375411238615,0.05044544699389846,1,0.7257052617409232,0.711389377355882,0.7303870669157486,0.7150721921983645,0.7156336438699378,0.7196375084161712,0.007173218912130549
0.029308652877807616,0.01679735153326869,0.007708120346069336,0.0005488629837410621,0.001,0.1,"{'C': 0.001, 'l1_ratio': 0.1}",0.4899723122674244,0.5,0.5,0.5,0.5,0.49799446245348483,0.004011075093030247,76,0.5999153877218187,0.5,0.5,0.5,0.5,0.5199830775443638,0.039966155088727494
0.021041679382324218,0.0011488259576981604,0.008443641662597656,0.0010570513539597598,0.001,0.2,"{'C': 0.001, 'l1_ratio': 0.2}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,67,0.5,0.5,0.5,0.5,0.5,0.5,0.0
0.022017765045166015,0.0011179312420238512,0.008752727508544922,0.0008182109725492312,0.001,0.3,"{'C': 0.001, 'l1_ratio': 0.3}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,67,0.5,0.5,0.5,0.5,0.5,0.5,0.0
0.017853975296020508,0.00012659824499037316,0.008429861068725586,0.002040769787690182,0.001,0.4,"{'C': 0.001, 'l1_ratio': 0.4}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,67,0.5,0.5,0.5,0.5,0.5,0.5,0.0
0.017801475524902344,0.0002850702426833717,0.009772443771362304,0.002098997808769362,0.001,0.5,"{'C': 0.001, 'l1_ratio': 0.5}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,67,0.5,0.5,0.5,0.5,0.5,0.5,0.0
0.01875786781311035,0.0007652691111643954,0.008249807357788085,0.000422881479196465,0.001,0.6,"{'C': 0.001, 'l1_ratio': 0.6}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,67,0.5,0.5,0.5,0.5,0.5,0.5,0.0
0.0184356689453125,0.0007683010563676765,0.008111047744750976,0.00128354280465242,0.001,0.7,"{'C': 0.001, 'l1_ratio': 0.7}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,67,0.5,0.5,0.5,0.5,0.5,0.5,0.0
0.01988224983215332,0.0036134934305162244,0.008084774017333984,0.0014522527705828493,0.001,0.8,"{'C': 0.001, 'l1_ratio': 0.8}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,67,0.5,0.5,0.5,0.5,0.5,0.5,0.0
0.018809080123901367,0.0013113130308916481,0.008099079132080078,0.00031773055694458345,0.001,0.9,"{'C': 0.001, 'l1_ratio': 0.9}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,67,0.5,0.5,0.5,0.5,0.5,0.5,0.0
