mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_l1_ratio,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
1.3405915737152099,0.03810348136361794,0.0040375709533691405,0.00022517861216168455,0.001,0.0,"{'C': 0.001, 'l1_ratio': 0.0}",0.49683369388975507,0.5823063872915114,0.5713551429465322,0.6152883980981888,0.5969788990699932,0.5725525042591961,0.04062736894694294,4,0.9648752703710778,0.9613724404844908,0.9639232017156996,0.95475593413357,0.9611801066187666,0.9612213906647209,0.003534890901864506
17.20103554725647,18.69683054184129,0.004016876220703125,0.00014460026873773274,0.001,0.1,"{'C': 0.001, 'l1_ratio': 0.1}",0.5368118802101434,0.5612845588971795,0.5761140646001234,0.5840047313752408,0.546451557241297,0.5609333584647969,0.01763198065079641,30,0.5747778687699779,0.5714680015301167,0.5634049345042544,0.5655092017721648,0.5776299424149223,0.5705579897982872,0.005390815787465264
83.3642970085144,2.7465679576325397,0.005285978317260742,0.0013519755041466422,0.001,0.2,"{'C': 0.001, 'l1_ratio': 0.2}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,69,0.5,0.5,0.5,0.5,0.5,0.5,0.0
52.2856330871582,1.7033850608517822,0.006150722503662109,0.003133792309030189,0.001,0.3,"{'C': 0.001, 'l1_ratio': 0.3}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,69,0.5,0.5,0.5,0.5,0.5,0.5,0.0
37.08319530487061,0.968005964374963,0.005625295639038086,0.0022413043881111014,0.001,0.4,"{'C': 0.001, 'l1_ratio': 0.4}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,69,0.5,0.5,0.5,0.5,0.5,0.5,0.0
27.699542474746703,0.7492828565647566,0.004113149642944336,0.00018670043632528895,0.001,0.5,"{'C': 0.001, 'l1_ratio': 0.5}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,69,0.5,0.5,0.5,0.5,0.5,0.5,0.0
21.86991157531738,0.47973041542606776,0.004053974151611328,0.00022566529976790535,0.001,0.6,"{'C': 0.001, 'l1_ratio': 0.6}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,69,0.5,0.5,0.5,0.5,0.5,0.5,0.0
17.644384098052978,0.6130160050136143,0.0051459789276123045,0.002480149359750047,0.001,0.7,"{'C': 0.001, 'l1_ratio': 0.7}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,69,0.5,0.5,0.5,0.5,0.5,0.5,0.0
14.783546590805054,0.6153888787054705,0.004728794097900391,0.001261491758245521,0.001,0.8,"{'C': 0.001, 'l1_ratio': 0.8}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,69,0.5,0.5,0.5,0.5,0.5,0.5,0.0
12.693515825271607,0.5185944436918634,0.003968477249145508,0.0001507061924408697,0.001,0.9,"{'C': 0.001, 'l1_ratio': 0.9}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,69,0.5,0.5,0.5,0.5,0.5,0.5,0.0
10.820690393447876,0.41242734665160785,0.004358959197998047,0.0004543618720624851,0.001,1.0,"{'C': 0.001, 'l1_ratio': 1.0}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,69,0.5,0.5,0.5,0.5,0.5,0.5,0.0
