mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_l1_ratio,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.14151487350463868,0.006268990496992225,0.008874988555908203,0.0016107200979379177,0.001,0.0,"{'C': 0.001, 'l1_ratio': 0.0}",0.48253868938787053,0.6216703484785147,0.579826253198278,0.6351787280127871,0.5187483722462236,0.5675924782647348,0.0587569164372108,54,0.7458711014174157,0.7342439901878893,0.7352045486475066,0.7384697905270342,0.7469562708148082,0.7401491403189309,0.005314468270509832
0.04079890251159668,0.004131593267361265,0.007778596878051758,0.0002220100450530003,0.001,0.1,"{'C': 0.001, 'l1_ratio': 0.1}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,61,0.5,0.5,0.5,0.5,0.5,0.5,0.0
0.03983783721923828,0.0012893107767783449,0.00811762809753418,0.0006929002668423977,0.001,0.2,"{'C': 0.001, 'l1_ratio': 0.2}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,61,0.5,0.5,0.5,0.5,0.5,0.5,0.0
0.03816876411437988,0.0034378451996836244,0.008676910400390625,0.000349551839681499,0.001,0.3,"{'C': 0.001, 'l1_ratio': 0.3}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,61,0.5,0.5,0.5,0.5,0.5,0.5,0.0
0.03178901672363281,0.006364105507964017,0.00773005485534668,0.00026260740563279476,0.001,0.4,"{'C': 0.001, 'l1_ratio': 0.4}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,61,0.5,0.5,0.5,0.5,0.5,0.5,0.0
0.03523850440979004,0.008547814582849826,0.007761049270629883,0.000727091540372555,0.001,0.5,"{'C': 0.001, 'l1_ratio': 0.5}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,61,0.5,0.5,0.5,0.5,0.5,0.5,0.0
0.03273849487304688,0.007942333330245117,0.008805131912231446,0.0009634373488744763,0.001,0.6,"{'C': 0.001, 'l1_ratio': 0.6}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,61,0.5,0.5,0.5,0.5,0.5,0.5,0.0
0.028734731674194335,0.006060293257760334,0.007601165771484375,0.0003960087843107513,0.001,0.7,"{'C': 0.001, 'l1_ratio': 0.7}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,61,0.5,0.5,0.5,0.5,0.5,0.5,0.0
0.03467092514038086,0.009667870998499866,0.00808544158935547,0.0005043385912588659,0.001,0.8,"{'C': 0.001, 'l1_ratio': 0.8}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,61,0.5,0.5,0.5,0.5,0.5,0.5,0.0
0.02570505142211914,0.008613083050639497,0.008556795120239259,0.0004159646908061186,0.001,0.9,"{'C': 0.001, 'l1_ratio': 0.9}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,61,0.5,0.5,0.5,0.5,0.5,0.5,0.0
0.021375179290771484,0.0025302960127418913,0.007915639877319336,0.0008211517934295,0.001,1.0,"{'C': 0.001, 'l1_ratio': 1.0}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,61,0.5,0.5,0.5,0.5,0.5,0.5,0.0
0.15040850639343262,0.011222588153116315,0.00836009979248047,0.0008866863232454035,0.01,0.0,"{'C': 0.01, 'l1_ratio': 0.0}",0.52664680660467,0.6470269070064706,0.605827841401072,0.6476749923474207,0.5493288010217657,0.5953010696762798,0.04971168930858517,49,0.8230645093669595,0.8143948253763408,0.8156182124387119,0.8260548160253853,0.8275211955115465,0.8213307117437887,0.005373722597102262
0.1914444923400879,0.00981370394122162,0.009186506271362305,0.001079056760992858,0.01,0.1,"{'C': 0.01, 'l1_ratio': 0.1}",0.47699554891986645,0.5899087916302979,0.5414319732717324,0.6084945454046762,0.5148790301772447,0.5463419778807637,0.048133068348454475,58,0.6847852153305904,0.6712912428758554,0.6747141174849044,0.6706532433558402,0.6816492515563768,0.6766186141207134,0.005649678371536113
0.173775577545166,0.01516569777235679,0.008558559417724609,0.0012172545525771042,0.01,0.2,"{'C': 0.01, 'l1_ratio': 0.2}",0.4794590533273862,0.5973962477881962,0.5328489240312014,0.6126609065399392,0.49161578298282704,0.54279618293391,0.0540226248386045,59,0.6326389737977461,0.6196404093143663,0.6313310416293918,0.5989914664177057,0.6222098716172537,0.6209623525552928,0.01208202691743447
0.15650343894958496,0.013649321240510909,0.009033918380737305,0.0005724039326573163,0.01,0.3,"{'C': 0.01, 'l1_ratio': 0.3}",0.4829924756745953,0.5461590929719992,0.46932609657241675,0.6269943613422498,0.4817853092550753,0.5214514671632673,0.0591934483765511,60,0.6046276421251746,0.6004882886717204,0.5735643257549279,0.5789916840771906,0.5964971645161965,0.590833821029042,0.012280255534460084
