model,preprocessing,aggregation,mode,config,classifier,best_params,test_roc_auc,cv_roc_auc,overfitting_gap,feature_dim,convergence_ok,cv_stability,strategy
bsf,v3_upscale3_padcrop,flatten_stage_3_4,32,v3_upscale3_padcrop_flatten_stage_3_4_32,logistic,"{'C': 0.001, 'l1_ratio': 0.1}",0.5,0.5,0.0,32,False,0.0,bsf
bsf,v3_upscale3_padcrop,flatten_stage_3_4,256,v3_upscale3_padcrop_flatten_stage_3_4_256,logistic,"{'C': 0.001, 'l1_ratio': 0.1}",0.5,0.5,0.0,256,False,0.0,bsf
bsf,v3_upscale3_padcrop,flatten_stage_3_4,950,v3_upscale3_padcrop_flatten_stage_3_4_950,logistic,"{'C': 0.001, 'l1_ratio': 0.1}",0.5,0.5,0.0,244,False,0.0,bsf
bsf,v3_upscale3_padcrop,flatten_stage_3_4,995,v3_upscale3_padcrop_flatten_stage_3_4_995,logistic,"{'C': 1.0, 'l1_ratio': 1.0}",0.5302619692863595,0.5181338543216173,0.012128114964742198,269,False,0.030370472921308154,bsf
bsf,v3_upscale3_padcrop,flatten_stage_2_3_4,32,v3_upscale3_padcrop_flatten_stage_2_3_4_32,logistic,"{'C': 0.01, 'l1_ratio': 0.3}",0.5,0.5007168458781363,-0.0007168458781362519,32,False,0.009956322181556145,bsf
bsf,v3_upscale3_padcrop,flatten_stage_2_3_4,256,v3_upscale3_padcrop_flatten_stage_2_3_4_256,logistic,"{'C': 0.01, 'l1_ratio': 0.2}",0.5149051490514904,0.5500467242551745,-0.035141575203684106,256,False,0.05051016712315507,bsf
bsf,v3_upscale3_padcrop,flatten_stage_2_3_4,950,v3_upscale3_padcrop_flatten_stage_2_3_4_950,logistic,"{'C': 0.01, 'l1_ratio': 0.2}",0.5149051490514904,0.5500467242551745,-0.035141575203684106,247,False,0.05051016712315507,bsf
bsf,v3_upscale3_padcrop,flatten_stage_2_3_4,995,v3_upscale3_padcrop_flatten_stage_2_3_4_995,logistic,"{'C': 0.01, 'l1_ratio': 0.2}",0.5248419150858175,0.5459827145933388,-0.021140799507521346,270,False,0.05245851110287804,bsf
bsf,v3_upscale3_padcrop,flatten_stage_1_2_3_4,32,v3_upscale3_padcrop_flatten_stage_1_2_3_4_32,logistic,"{'C': 0.1, 'l1_ratio': 0.0}",0.4001806684733514,0.5109763660447391,-0.11079569757138769,32,False,0.04499983646953976,bsf
bsf,v3_upscale3_padcrop,flatten_stage_1_2_3_4,256,v3_upscale3_padcrop_flatten_stage_1_2_3_4_256,logistic,"{'C': 0.01, 'l1_ratio': 0.6}",0.5284552845528455,0.5809412852224913,-0.052486000669645816,256,False,0.04019996610787654,bsf
bsf,v3_upscale3_padcrop,flatten_stage_1_2_3_4,950,v3_upscale3_padcrop_flatten_stage_1_2_3_4_950,logistic,"{'C': 0.01, 'l1_ratio': 0.6}",0.5284552845528455,0.5809412852224913,-0.052486000669645816,248,False,0.04019996610787654,bsf
bsf,v3_upscale3_padcrop,flatten_stage_1_2_3_4,995,v3_upscale3_padcrop_flatten_stage_1_2_3_4_995,logistic,"{'C': 0.01, 'l1_ratio': 0.6}",0.5284552845528455,0.5812253761315823,-0.0527700915787368,270,False,0.04005331384284012,bsf
