mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_l1_ratio,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.043673372268676756,0.004784182783944477,0.011037492752075195,0.001412898437345041,0.001,0.0,"{'C': 0.001, 'l1_ratio': 0.0}",0.4623152941150715,0.5952314704787207,0.5568389861388986,0.6230686394585058,0.5071158037455067,0.5489140387873406,0.058229630088359394,52,0.6999482678185379,0.6844932997878842,0.6827137289413393,0.6794923030309807,0.6978967539519401,0.6889088707061365,0.008357022539712712
0.023289585113525392,0.0020778529289521737,0.009606170654296874,0.0005708997551429617,0.001,0.1,"{'C': 0.001, 'l1_ratio': 0.1}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,61,0.5,0.5,0.5,0.5,0.5,0.5,0.0
0.02501192092895508,0.002307499124082065,0.010071849822998047,0.001495895352728139,0.001,0.2,"{'C': 0.001, 'l1_ratio': 0.2}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,61,0.5,0.5,0.5,0.5,0.5,0.5,0.0
0.025603246688842774,0.001305309364057174,0.009575748443603515,0.0008076655567703619,0.001,0.3,"{'C': 0.001, 'l1_ratio': 0.3}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,61,0.5,0.5,0.5,0.5,0.5,0.5,0.0
0.023333168029785155,0.0018932314306242346,0.008905315399169922,0.0003813767200577183,0.001,0.4,"{'C': 0.001, 'l1_ratio': 0.4}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,61,0.5,0.5,0.5,0.5,0.5,0.5,0.0
0.022808313369750977,0.00040447929422775936,0.00716710090637207,0.0008457849948006368,0.001,0.5,"{'C': 0.001, 'l1_ratio': 0.5}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,61,0.5,0.5,0.5,0.5,0.5,0.5,0.0
0.020733165740966796,0.0017299153660908716,0.008334922790527343,0.0004624499759425376,0.001,0.6,"{'C': 0.001, 'l1_ratio': 0.6}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,61,0.5,0.5,0.5,0.5,0.5,0.5,0.0
0.01791524887084961,0.0007308102642809495,0.008227777481079102,0.000570685464231291,0.001,0.7,"{'C': 0.001, 'l1_ratio': 0.7}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,61,0.5,0.5,0.5,0.5,0.5,0.5,0.0
0.020219850540161132,0.0011220331689026184,0.008633708953857422,0.0003244648455191542,0.001,0.8,"{'C': 0.001, 'l1_ratio': 0.8}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,61,0.5,0.5,0.5,0.5,0.5,0.5,0.0
0.01945319175720215,0.0012970270090294157,0.007557344436645508,0.0010764256965133904,0.001,0.9,"{'C': 0.001, 'l1_ratio': 0.9}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,61,0.5,0.5,0.5,0.5,0.5,0.5,0.0
