model,config_name,config,aggregation,preprocessing,num_groups,group_sizes,local_radius,aggregation_name,scale_factor,mode,mode_internal,classifier,best_params,test_roc_auc,cv_roc_auc,overfitting_gap,feature_dim,convergence_ok,cv_stability,strategy
point_m2ae_encoder,C2A1v4,C2,A1,v4,"[512, 256, 64]","[24, 16, 16]","[0.32, 0.64, 1.28]",mean,1.75,Raw,raw_features,logistic,"{'C': 0.001, 'l1_ratio': 0.1}",0.5,0.5,0.0,384,False,0.0,point_m2ae_lc_30_configurations
point_m2ae_encoder,C2A1v4,C2,A1,v4,"[512, 256, 64]","[24, 16, 16]","[0.32, 0.64, 1.28]",mean,1.75,PCA 32D,pca_features,logistic,"{'C': 0.001, 'l1_ratio': 0.1}",0.5,0.5,0.0,32,False,0.0,point_m2ae_lc_30_configurations
point_m2ae_encoder,C2A1v5,C2,A1,v5,"[512, 256, 64]","[24, 16, 16]","[0.32, 0.64, 1.28]",mean,2.0,Raw,raw_features,logistic,"{'C': 0.1, 'l1_ratio': 0.4}",0.4200542005420054,0.5501474510178928,0.062200890284535904,384,False,0.09215070254815534,point_m2ae_lc_30_configurations
point_m2ae_encoder,C2A1v5,C2,A1,v5,"[512, 256, 64]","[24, 16, 16]","[0.32, 0.64, 1.28]",mean,2.0,PCA 32D,pca_features,logistic,"{'C': 0.01, 'l1_ratio': 0.1}",0.45889792231255644,0.543596005638432,0.05577517056716241,32,False,0.05034426589782106,point_m2ae_lc_30_configurations
point_m2ae_encoder,C2A2v1,C2,A2,v1,"[512, 256, 64]","[24, 16, 16]","[0.32, 0.64, 1.28]",mean_std_min_max,1.0,Raw,raw_features,logistic,"{'C': 0.01, 'l1_ratio': 0.2}",0.5257452574525745,0.557761831144545,0.025330797934443816,1536,False,0.04818780020508016,point_m2ae_lc_30_configurations
point_m2ae_encoder,C2A2v1,C2,A2,v1,"[512, 256, 64]","[24, 16, 16]","[0.32, 0.64, 1.28]",mean_std_min_max,1.0,PCA 32D,pca_features,logistic,"{'C': 0.1, 'l1_ratio': 0.9}",0.4399277326106594,0.5303566874920312,0.18515524302441477,32,False,0.06835524189741331,point_m2ae_lc_30_configurations
point_m2ae_encoder,C2A2v2,C2,A2,v2,"[512, 256, 64]","[24, 16, 16]","[0.32, 0.64, 1.28]",mean_std_min_max,1.25,Raw,raw_features,logistic,"{'C': 0.01, 'l1_ratio': 0.7}",0.5,0.5149703557312253,-0.016048815435737107,1536,False,0.025453224892401642,point_m2ae_lc_30_configurations
point_m2ae_encoder,C2A2v2,C2,A2,v2,"[512, 256, 64]","[24, 16, 16]","[0.32, 0.64, 1.28]",mean_std_min_max,1.25,PCA 32D,pca_features,logistic,"{'C': 1.0, 'l1_ratio': 0.0}",0.5347786811201445,0.5102794335359202,0.2120514142500589,32,False,0.04751104573483531,point_m2ae_lc_30_configurations
point_m2ae_encoder,C2A2v3,C2,A2,v3,"[512, 256, 64]","[24, 16, 16]","[0.32, 0.64, 1.28]",mean_std_min_max,1.5,Raw,raw_features,logistic,"{'C': 0.01, 'l1_ratio': 0.6}",0.5,0.5198863636363636,-0.017458519833307595,1536,False,0.03977272727272729,point_m2ae_lc_30_configurations
point_m2ae_encoder,C2A2v3,C2,A2,v3,"[512, 256, 64]","[24, 16, 16]","[0.32, 0.64, 1.28]",mean_std_min_max,1.5,PCA 32D,pca_features,logistic,"{'C': 0.001, 'l1_ratio': 0.1}",0.5,0.5,0.0,32,False,0.0,point_m2ae_lc_30_configurations
point_m2ae_encoder,C2A2v4,C2,A2,v4,"[512, 256, 64]","[24, 16, 16]","[0.32, 0.64, 1.28]",mean_std_min_max,1.75,Raw,raw_features,logistic,"{'C': 0.01, 'l1_ratio': 0.5}",0.5,0.5223729227761487,0.0014819725266244088,1536,False,0.041962675778728156,point_m2ae_lc_30_configurations
