mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_l1_ratio,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.11070389747619629,0.01383936528713151,0.008516740798950196,0.0005820091483143402,0.001,0.0,"{'C': 0.001, 'l1_ratio': 0.0}",0.5080701181307626,0.6168860023731488,0.5554348816828337,0.6649342257993652,0.5378875313859148,0.576642551874405,0.05669012356673837,36,0.7194704023325429,0.7248729585978656,0.7085217911556024,0.7192310997996789,0.7430996927409814,0.7230391889253343,0.011347062554581486
0.038004398345947266,0.003439392928327025,0.008264875411987305,0.0009343134258129194,0.001,0.1,"{'C': 0.001, 'l1_ratio': 0.1}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,62,0.5,0.5,0.5,0.5,0.5,0.5,0.0
0.042824602127075194,0.003742718503937818,0.007984733581542969,0.0005131802401412669,0.001,0.2,"{'C': 0.001, 'l1_ratio': 0.2}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,62,0.5,0.5,0.5,0.5,0.5,0.5,0.0
0.03375906944274902,0.00782666701173728,0.008154630661010742,0.00035247640175878033,0.001,0.3,"{'C': 0.001, 'l1_ratio': 0.3}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,62,0.5,0.5,0.5,0.5,0.5,0.5,0.0
0.034437942504882815,0.008089424934625087,0.007920074462890624,0.0005063273175023845,0.001,0.4,"{'C': 0.001, 'l1_ratio': 0.4}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,62,0.5,0.5,0.5,0.5,0.5,0.5,0.0
0.03811411857604981,0.009080244851189261,0.008240175247192384,0.0003321023233973043,0.001,0.5,"{'C': 0.001, 'l1_ratio': 0.5}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,62,0.5,0.5,0.5,0.5,0.5,0.5,0.0
0.028329896926879882,0.008073306550315474,0.007697916030883789,0.00039095574724524123,0.001,0.6,"{'C': 0.001, 'l1_ratio': 0.6}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,62,0.5,0.5,0.5,0.5,0.5,0.5,0.0
0.019312715530395506,0.0012507717669011332,0.007793426513671875,0.0007375005880605168,0.001,0.7,"{'C': 0.001, 'l1_ratio': 0.7}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,62,0.5,0.5,0.5,0.5,0.5,0.5,0.0
0.022672271728515624,0.003879813298960789,0.007053804397583008,0.0004487060309666085,0.001,0.8,"{'C': 0.001, 'l1_ratio': 0.8}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,62,0.5,0.5,0.5,0.5,0.5,0.5,0.0
0.02178478240966797,0.0042372616504235405,0.008277177810668945,0.0007762893558411985,0.001,0.9,"{'C': 0.001, 'l1_ratio': 0.9}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,62,0.5,0.5,0.5,0.5,0.5,0.5,0.0
0.021040868759155274,0.002742349528315919,0.008797502517700196,0.00031245096725840036,0.001,1.0,"{'C': 0.001, 'l1_ratio': 1.0}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,62,0.5,0.5,0.5,0.5,0.5,0.5,0.0
0.11676363945007324,0.007055149557303684,0.009125995635986327,0.0005764600428545589,0.01,0.0,"{'C': 0.01, 'l1_ratio': 0.0}",0.5471840910491409,0.6194759936307962,0.5809270534824083,0.658620808739358,0.5402023685984425,0.5892820631000293,0.04465511602629494,24,0.7817344818502078,0.786821153755405,0.7827419646573952,0.7870957265665608,0.80112609077333,0.7879038835205797,0.006947792589907877
0.13648104667663574,0.004793429341431417,0.009826993942260743,0.0022811336833577184,0.01,0.1,"{'C': 0.01, 'l1_ratio': 0.1}",0.5298607055830644,0.6348946725305261,0.5984040820978416,0.6643049413076356,0.5520109159284828,0.5958950634895102,0.049987060113782435,12,0.6729479523711465,0.6635325166246997,0.6680639318741955,0.6526089940713812,0.6863076081636128,0.6686922006210072,0.01108242391653383
0.13131814002990722,0.0147210791257111,0.00939955711364746,0.0014376173881694777,0.01,0.2,"{'C': 0.01, 'l1_ratio': 0.2}",0.5358056126004601,0.609178106258141,0.5635002421464881,0.606974489351613,0.5701091441663724,0.5771135189046148,0.027786835051830983,34,0.6309854034487158,0.6173950853329083,0.6224517852577364,0.6138042716693192,0.654991324861299,0.6279255741139957,0.014711778683886623
0.1295145034790039,0.009343012545419114,0.00900406837463379,0.0008018444284120151,0.01,0.3,"{'C': 0.01, 'l1_ratio': 0.3}",0.5167296779177398,0.5339833250240621,0.5178975423512999,0.5502889899658221,0.5543028234825504,0.5346404717482949,0.01570374643437954,60,0.576247242733343,0.5902109546001822,0.5782322594518242,0.5848541149660892,0.5735349149358487,0.5806158973374574,0.006081690504035553
0.08076038360595703,0.027694386149901138,0.008435678482055665,0.0007922394659727066,0.01,0.4,"{'C': 0.01, 'l1_ratio': 0.4}",0.5147210785875204,0.5,0.5,0.5,0.5,0.502944215717504,0.005888431435008145,61,0.5738108437760793,0.5,0.5,0.5,0.5,0.5147621687552159,0.02952433751043171
0.05189366340637207,0.012895265707743766,0.0088348388671875,0.0018811955637248361,0.01,0.5,"{'C': 0.01, 'l1_ratio': 0.5}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,62,0.5,0.5,0.5,0.5,0.5,0.5,0.0
0.052964067459106444,0.006509523589570676,0.008434057235717773,0.000655045420321689,0.01,0.6,"{'C': 0.01, 'l1_ratio': 0.6}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,62,0.5,0.5,0.5,0.5,0.5,0.5,0.0
0.047723579406738284,0.007701061819384698,0.0077034950256347655,0.0008022673224905001,0.01,0.7,"{'C': 0.01, 'l1_ratio': 0.7}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,62,0.5,0.5,0.5,0.5,0.5,0.5,0.0
0.043416404724121095,0.007016780628296138,0.008214569091796875,8.411583174170074e-05,0.01,0.8,"{'C': 0.01, 'l1_ratio': 0.8}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,62,0.5,0.5,0.5,0.5,0.5,0.5,0.0
0.04893174171447754,0.007104936704419891,0.007942867279052735,0.0014389784531002139,0.01,0.9,"{'C': 0.01, 'l1_ratio': 0.9}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,62,0.5,0.5,0.5,0.5,0.5,0.5,0.0
