mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_l1_ratio,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.9505927085876464,0.024666268626711525,0.009890270233154298,0.003006385505878426,0.001,0.0,"{'C': 0.001, 'l1_ratio': 0.0}",0.5454974941344788,0.6235120986802413,0.5437946242381156,0.6310821919640557,0.5708684686253735,0.5829509755284529,0.0375334218926796,56,0.9181782257592325,0.929136786338962,0.9222008063341824,0.9306976265894981,0.9240764496735849,0.924857978939092,0.0045760274089005374
89.83355526924133,3.2528162285959548,0.007866621017456055,0.00032117664038303697,0.001,0.1,"{'C': 0.001, 'l1_ratio': 0.1}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,64,0.5,0.5,0.5,0.5,0.5,0.5,0.0
39.68260412216186,0.9066614998632883,0.008339595794677735,0.0010108340150638815,0.001,0.2,"{'C': 0.001, 'l1_ratio': 0.2}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,64,0.5,0.5,0.5,0.5,0.5,0.5,0.0
24.29735474586487,0.44424256196424994,0.007789182662963867,0.00014421714199821506,0.001,0.3,"{'C': 0.001, 'l1_ratio': 0.3}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,64,0.5,0.5,0.5,0.5,0.5,0.5,0.0
16.731376457214356,0.3198959215475922,0.009280586242675781,0.0029979401081294587,0.001,0.4,"{'C': 0.001, 'l1_ratio': 0.4}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,64,0.5,0.5,0.5,0.5,0.5,0.5,0.0
12.258791780471801,0.19976027511847877,0.007811164855957032,0.00038678268022681765,0.001,0.5,"{'C': 0.001, 'l1_ratio': 0.5}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,64,0.5,0.5,0.5,0.5,0.5,0.5,0.0
9.432146692276001,0.04949010407392789,0.00831742286682129,0.0005406895919206917,0.001,0.6,"{'C': 0.001, 'l1_ratio': 0.6}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,64,0.5,0.5,0.5,0.5,0.5,0.5,0.0
7.519219493865966,0.07189596216400616,0.007897090911865235,0.0004016386504448707,0.001,0.7,"{'C': 0.001, 'l1_ratio': 0.7}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,64,0.5,0.5,0.5,0.5,0.5,0.5,0.0
6.218921566009522,0.06438629819130601,0.009206676483154297,0.0020105107199243264,0.001,0.8,"{'C': 0.001, 'l1_ratio': 0.8}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,64,0.5,0.5,0.5,0.5,0.5,0.5,0.0
5.199670314788818,0.03815757307677354,0.007827568054199218,0.0004011138019447607,0.001,0.9,"{'C': 0.001, 'l1_ratio': 0.9}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,64,0.5,0.5,0.5,0.5,0.5,0.5,0.0
4.379972743988037,0.03542720108396099,0.008319520950317382,0.0008019981361959517,0.001,1.0,"{'C': 0.001, 'l1_ratio': 1.0}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,64,0.5,0.5,0.5,0.5,0.5,0.5,0.0
4.243088817596435,0.05194455033216764,0.009153127670288086,0.0014260702890047023,0.01,0.0,"{'C': 0.01, 'l1_ratio': 0.0}",0.5803290345374996,0.5996886015343622,0.5630372543347957,0.6374173092177277,0.5688773679533883,0.5898699135155547,0.026865846020678326,1,0.9983206036579414,0.9965141161968838,0.9966200140856469,0.9977701385824443,0.9979771459421253,0.9974404036930083,0.0007352029584964852
6.879742240905761,0.20496006507184958,0.008286809921264649,0.0004440931066679343,0.01,0.1,"{'C': 0.01, 'l1_ratio': 0.1}",0.5649885001207006,0.603058751986278,0.5380673321023748,0.6303029390129687,0.5880274123814915,0.5848889871207626,0.03159339758985561,14,0.8701800820652289,0.8878715952314554,0.8699925125171094,0.8879060562076496,0.8842609241834077,0.8800422340409702,0.008236442029637595
6.387206411361694,0.2917141335000443,0.008017778396606445,0.00031664339087364635,0.01,0.2,"{'C': 0.01, 'l1_ratio': 0.2}",0.5552315275119778,0.5798083100057747,0.5221830491154736,0.6198735270252871,0.5863289294278531,0.5726850686172732,0.03261510749176392,60,0.7285973041854568,0.7441449068287798,0.7285786953974044,0.7401430753896526,0.7457109055409538,0.7374349774684494,0.007448303605674915
5.150078678131104,0.6304219301927236,0.00825958251953125,0.000496430386018377,0.01,0.3,"{'C': 0.01, 'l1_ratio': 0.3}",0.552074743194904,0.5962577042711423,0.5027045222286793,0.622215711471707,0.604957034355583,0.5756419431044032,0.0431943986161564,59,0.6558665295481529,0.6348149115265734,0.6576395380172366,0.6524778793156478,0.6419624261663415,0.6485522569147906,0.008759318476143165
20.87113461494446,21.41083162872257,0.008488130569458009,0.00033149870135772684,0.01,0.4,"{'C': 0.01, 'l1_ratio': 0.4}",0.5262623289916531,0.5618229930380751,0.48717249110778993,0.6234770773455446,0.5877794193061474,0.5573028619578421,0.047349894439916086,61,0.6064223196600707,0.5688412029253492,0.6235796304992148,0.6194071236970004,0.5924133743866203,0.6021327302336512,0.01989756993492176
106.26884469985961,84.83120479059518,0.009214687347412109,0.0009986775307027438,0.01,0.5,"{'C': 0.01, 'l1_ratio': 0.5}",0.5263274764083288,0.551338432244756,0.4714174185414972,0.6005575144679084,0.5826637117140218,0.5464609106753024,0.0453822794681422,62,0.5854064744252349,0.5347630024165515,0.5906884348810154,0.5801820824524949,0.546235540094887,0.5674551068540367,0.022552422232508255
188.72757835388182,52.88544226200102,0.009370374679565429,0.001124349808818009,0.01,0.6,"{'C': 0.01, 'l1_ratio': 0.6}",0.5012284159541661,0.5,0.4663711079517046,0.5,0.5796192578087834,0.5094437563429308,0.03748523690961721,63,0.5770125371793278,0.5,0.5866094671435803,0.5,0.5310704525081811,0.5389384913662179,0.036922819912271844
177.68663306236266,58.059462985196745,0.008935117721557617,0.0007111326845689564,0.01,0.7,"{'C': 0.01, 'l1_ratio': 0.7}",0.4985227537534538,0.5,0.49153293826820166,0.5,0.5,0.4980111384043311,0.003289241207615683,77,0.5591335464869588,0.5,0.5600699838042267,0.5,0.5,0.5238407060582372,0.029200284065704078
128.5627034187317,25.593892070604582,0.008652448654174805,0.0004445631616138263,0.01,0.8,"{'C': 0.01, 'l1_ratio': 0.8}",0.4985227537534538,0.5,0.5,0.5,0.5,0.49970455075069076,0.0005908984986184862,76,0.5591335464869588,0.5,0.5,0.5,0.5,0.5118267092973918,0.023653418594783513
101.90330171585083,12.616924382582969,0.008751392364501953,0.0008075838190521128,0.01,0.9,"{'C': 0.01, 'l1_ratio': 0.9}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,64,0.5,0.5,0.5,0.5,0.5,0.5,0.0
82.98517661094665,4.521886269921281,0.00905146598815918,0.0005714754306628164,0.01,1.0,"{'C': 0.01, 'l1_ratio': 1.0}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,64,0.5,0.5,0.5,0.5,0.5,0.5,0.0
13.62576060295105,0.6125017417036506,0.008255720138549805,0.00018136932416315256,0.1,0.0,"{'C': 0.1, 'l1_ratio': 0.0}",0.5814544090747792,0.5918932772455696,0.564961206496715,0.643274082168313,0.5507585030228849,0.5864682956016523,0.0316834689994152,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0
36.860129594802856,2.146745498206497,0.008956241607666015,0.0002889969699136449,0.1,0.1,"{'C': 0.1, 'l1_ratio': 0.1}",0.594585468935516,0.5783116483352613,0.557868859691231,0.6320761337135999,0.5566893725719759,0.5839062966495169,0.027872520850665463,49,1.0,1.0,1.0,1.0,1.0,1.0,0.0
